订单编号,订单日期,门店,产品ID,顾客ID,数量
20012304,8/9/2019,呼和浩特市,3009,1295,2
20012305,8/9/2019,佛山市,3009,2936,1
20012306,8/9/2019,荆州市,3008,3334,1
20012307,8/9/2019,广州市,3005,1628,1
20012308,8/9/2019,广州市,3006,1627,1
20012309,8/9/2019,泰兴市,3010,713,1
20012310,8/9/2019,杭州市,3008,356,4
20012311,8/9/2019,天津市,3007,941,3
20012312,8/9/2019,广州市,3006,1655,2
20012313,8/9/2019,绍兴市,3005,2706,2
20012314,8/9/2019,南京市,3009,464,1
20012315,8/9/2019,北京市,3009,168,1
20012316,8/9/2019,镇江市,3009,1131,1
20012317,8/9/2019,北京市,3004,142,1
20012318,8/9/2019,肇庆市,3006,2602,4
20012319,8/9/2019,呼和浩特市,3003,1276,1
20012320,8/9/2019,绍兴市,3005,2776,1
20012321,8/9/2019,承德市,3004,2856,4
20012322,8/9/2019,襄阳市,3005,2269,1
20012323,8/9/2019,南京市,3008,496,3
20012324,8/9/2019,肇庆市,3008,2685,1
20012325,8/9/2019,南通市,3006,665,1
20012326,8/9/2019,镇江市,3009,1187,2
20012327,8/9/2019,镇江市,3007,1148,1
20012328,8/9/2019,柳州市,3008,3612,2
20012329,8/9/2019,东莞市,3005,2068,2
20012330,8/9/2019,中山市,3005,1827,1
20012331,8/9/2019,江门市,3009,1709,1
20012332,8/9/2019,北京市,3005,189,1
20012333,8/9/2019,唐山市,3005,3264,1
20012334,8/9/2019,呼和浩特市,3005,1285,2
20012335,8/9/2019,南京市,3009,401,2
20012336,8/9/2019,南京市,3009,450,1
20012337,8/9/2019,南京市,3008,442,2
20012338,8/9/2019,襄阳市,3005,2245,1
20012339,8/9/2019,东莞市,3009,2087,2
20012340,8/9/2019,常州市,3005,539,3
20012341,8/9/2019,江门市,3007,1759,1
20012342,8/9/2019,呼和浩特市,3001,1280,1
20012343,8/9/2019,呼和浩特市,3005,1237,1
20012344,8/9/2019,承德市,3007,2884,1
20012345,8/9/2019,佛山市,3005,2938,1
20012346,8/9/2019,佛山市,3009,2915,1
20012347,8/9/2019,杭州市,3005,329,1
20012348,8/9/2019,秦皇岛市,3007,2411,4
20012349,8/9/2019,唐山市,3005,3240,1
20012350,8/9/2019,中山市,3005,1887,4
20012351,8/10/2019,荆州市,3009,3359,1
20012352,8/10/2019,肇庆市,3006,2638,1
20012353,8/10/2019,马鞍山市,3002,2127,1
20012354,8/10/2019,襄阳市,3005,2290,2
20012355,8/10/2019,江门市,3009,1765,1
20012356,8/10/2019,江门市,3008,1782,1
20012357,8/10/2019,江门市,3002,1773,1
20012358,8/10/2019,南宁市,3007,3175,4
20012359,8/10/2019,唐山市,3005,3292,1
20012360,8/10/2019,唐山市,3009,3298,4
20012361,8/10/2019,无锡市,3006,2307,2
20012362,8/10/2019,芜湖市,3006,1564,2
20012363,8/10/2019,北京市,3007,144,1
20012364,8/10/2019,无锡市,3005,2370,1
20012365,8/10/2019,石家庄市,3006,1067,1
20012366,8/10/2019,马鞍山市,3006,2130,4
20012367,8/10/2019,唐山市,3005,3215,1
20012368,8/10/2019,襄阳市,3004,2234,4
20012369,8/10/2019,唐山市,3008,3280,1
20012370,8/10/2019,肇庆市,3011,2696,4
20012371,8/10/2019,荆州市,3004,3398,2
20012372,8/10/2019,中山市,3008,1813,2
20012373,8/10/2019,包头市,3008,3728,1
20012374,8/10/2019,石家庄市,3005,1028,3
20012375,8/10/2019,绍兴市,3004,2711,1
20012376,8/10/2019,马鞍山市,3006,2128,1
20012377,8/10/2019,北京市,3005,142,1
20012378,8/10/2019,佛山市,3005,2932,4
20012379,8/10/2019,马鞍山市,3006,2151,2
20012380,8/10/2019,无锡市,3004,2390,1
20012381,8/10/2019,常州市,3005,590,1
20012382,8/10/2019,杭州市,3004,305,2
20012383,8/10/2019,中山市,3008,1893,1
20012384,8/10/2019,襄阳市,3005,2210,2
20012385,8/10/2019,北京市,3005,200,2
20012386,8/10/2019,常州市,3005,507,3
20012387,8/10/2019,南京市,3005,413,3
20012388,8/10/2019,杭州市,3008,328,1
20012389,8/10/2019,无锡市,3008,2364,4
20012390,8/10/2019,南京市,3004,460,3
20012391,8/10/2019,武汉市,3005,1487,3
20012392,8/10/2019,柳州市,3008,3606,4
20012393,8/10/2019,诸暨市,3008,836,1
20012394,8/10/2019,镇江市,3005,1130,4
20012395,8/10/2019,广州市,3004,1656,2
20012396,8/10/2019,柳州市,3004,3656,3
20012397,8/10/2019,荆州市,3005,3302,2
20012398,8/10/2019,南京市,3005,486,3
20012399,8/10/2019,肇庆市,3005,2635,1
20012400,8/10/2019,呼和浩特市,3009,1240,2
20012401,8/10/2019,芜湖市,3008,1599,1
20012402,8/10/2019,呼和浩特市,3004,1215,4
20012403,8/10/2019,呼和浩特市,3005,1213,1
20012404,8/10/2019,秦皇岛市,3006,2432,1
20012405,8/10/2019,襄阳市,3005,2209,4
20012406,8/10/2019,江门市,3008,1758,2
20012407,8/10/2019,柳州市,3005,3665,3
20012408,8/10/2019,柳州市,3004,3684,4
20012409,8/10/2019,承德市,3005,2866,1
20012410,8/10/2019,江门市,3009,1719,4
20012411,8/10/2019,呼和浩特市,3008,1212,1
20012412,8/10/2019,泰兴市,3007,782,4
20012413,8/10/2019,北京市,3006,103,1
20012414,8/10/2019,南京市,3009,408,1
20012415,8/10/2019,苏州市,3004,1324,3
20012416,8/10/2019,呼和浩特市,3002,1282,1
20012417,8/10/2019,呼和浩特市,3002,1217,1
20012418,8/10/2019,呼和浩特市,3004,1268,4
20012419,8/10/2019,东莞市,3005,2030,3
20012420,8/10/2019,承德市,3005,2815,3
20012421,8/10/2019,江门市,3006,1793,4
20012422,8/10/2019,中山市,3005,1853,1
20012423,8/10/2019,东莞市,3005,2028,1
20012424,8/10/2019,芜湖市,3008,1518,1
20012425,8/10/2019,绍兴市,3004,2735,1
20012426,8/10/2019,南京市,3005,482,2
20012427,8/10/2019,广州市,3012,1698,1
20012428,8/10/2019,柳州市,3009,3638,4
20012429,8/10/2019,柳州市,3006,3602,1
20012430,8/10/2019,肇庆市,3007,2607,1
20012431,8/10/2019,南京市,3008,490,3
20012432,8/10/2019,肇庆市,3005,2630,4
20012433,8/10/2019,广州市,3008,1674,1
20012434,8/10/2019,柳州市,3005,3698,1
20012435,8/10/2019,安庆市,3008,3476,2
20012436,8/10/2019,镇江市,3006,1122,1
20012437,8/10/2019,天津市,3004,984,3
20012438,8/10/2019,东莞市,3005,2084,1
20012439,8/10/2019,镇江市,3006,1180,3
20012440,8/10/2019,南宁市,3002,3196,4
20012441,8/10/2019,天津市,3009,993,2
20012442,8/10/2019,襄阳市,3005,2283,1
20012443,8/10/2019,马鞍山市,3004,2191,1
20012444,8/10/2019,北京市,3007,172,1
20012445,8/10/2019,呼和浩特市,3009,1243,1
20012446,8/10/2019,唐山市,3005,3258,1
20012447,8/11/2019,呼和浩特市,3009,1227,3
20012448,8/11/2019,江门市,3008,1759,4
20012449,8/11/2019,中山市,3008,1816,3
20012450,8/11/2019,南宁市,3002,3174,2
20012451,8/11/2019,南宁市,3002,3143,2
20012452,8/11/2019,常州市,3005,561,1
20012453,8/11/2019,南宁市,3002,3139,2
20012454,8/11/2019,柳州市,3011,3655,1
20012455,8/11/2019,北京市,3002,145,4
20012456,8/11/2019,诸暨市,3005,819,1
20012457,8/11/2019,杭州市,3007,391,1
20012458,8/11/2019,芜湖市,3008,1583,4
20012459,8/11/2019,南宁市,3011,3171,2
20012460,8/11/2019,北京市,3007,161,2
20012461,8/11/2019,天津市,3003,987,1
20012462,8/11/2019,无锡市,3008,2352,3
20012463,8/11/2019,黄冈市,3003,3067,2
20012464,8/11/2019,泰兴市,3004,755,3
20012465,8/11/2019,承德市,3009,2818,4
20012466,8/11/2019,武汉市,3012,1437,1
20012467,8/11/2019,石家庄市,3007,1046,4
20012468,8/11/2019,常州市,3005,571,2
20012469,8/11/2019,无锡市,3005,2362,1
20012470,8/11/2019,无锡市,3012,2394,4
20012471,8/11/2019,中山市,3004,1846,4
20012472,8/11/2019,绍兴市,3006,2710,4
20012473,8/11/2019,石家庄市,3006,1064,1
20012474,8/11/2019,哈尔滨市,3004,2580,1
20012475,8/11/2019,哈尔滨市,3005,2565,2
20012476,8/11/2019,嘉兴市,3010,233,1
20012477,8/11/2019,呼和浩特市,3012,1254,1
20012478,8/11/2019,北京市,3005,135,2
20012479,8/11/2019,江门市,3006,1788,3
20012480,8/11/2019,东莞市,3004,2067,3
20012481,8/11/2019,芜湖市,3005,1583,2
20012482,8/11/2019,安庆市,3005,3411,2
20012483,8/11/2019,镇江市,3004,1159,1
20012484,8/11/2019,肇庆市,3004,2649,2
20012485,8/11/2019,诸暨市,3010,841,1
20012486,8/11/2019,苏州市,3006,1313,2
20012487,8/11/2019,南京市,3006,494,3
20012488,8/11/2019,江门市,3006,1739,4
20012489,8/11/2019,北京市,3003,168,4
20012490,8/11/2019,石家庄市,3005,1081,1
20012491,8/11/2019,柳州市,3006,3683,1
20012492,8/11/2019,南京市,3006,449,1
20012493,8/11/2019,诸暨市,3006,838,3
20012494,8/11/2019,无锡市,3005,2312,1
20012495,8/11/2019,江门市,3006,1722,1
20012496,8/11/2019,佛山市,3005,2903,2
20012497,8/11/2019,东莞市,3004,2056,4
20012498,8/11/2019,泰兴市,3009,759,3
20012499,8/11/2019,中山市,3008,1818,1
20012500,8/11/2019,荆州市,3005,3342,1
20012501,8/11/2019,佛山市,3008,2919,1
20012502,8/11/2019,荆州市,3011,3389,4
20012503,8/11/2019,肇庆市,3004,2624,3
20012504,8/11/2019,柳州市,3009,3651,1
20012505,8/11/2019,马鞍山市,3008,2130,1
20012506,8/11/2019,杭州市,3001,348,1
20012507,8/11/2019,天津市,3008,918,4
20012508,8/11/2019,无锡市,3005,2362,2
20012509,8/11/2019,苏州市,3005,1357,1
20012510,8/11/2019,诸暨市,3004,865,4
20012511,8/11/2019,柳州市,3008,3652,1
20012512,8/11/2019,黄冈市,3005,3076,1
20012513,8/11/2019,绍兴市,3005,2706,2
20012514,8/11/2019,唐山市,3009,3289,1
20012515,8/11/2019,南京市,3004,441,1
20012516,8/11/2019,佛山市,3005,2976,1
20012517,8/11/2019,黄冈市,3005,3083,4
20012518,8/11/2019,石家庄市,3007,1094,1
20012519,8/11/2019,肇庆市,3011,2664,3
20012520,8/11/2019,中山市,3009,1859,1
20012521,8/11/2019,肇庆市,3004,2622,1
20012522,8/11/2019,唐山市,3008,3276,4
20012523,8/11/2019,嘉兴市,3008,226,1
20012524,8/11/2019,中山市,3004,1877,3
20012525,8/11/2019,呼和浩特市,3003,1275,1
20012526,8/11/2019,苏州市,3006,1382,4
20012527,8/11/2019,南通市,3006,623,2
20012528,8/11/2019,苏州市,3006,1348,4
20012529,8/11/2019,佛山市,3006,2940,1
20012530,8/11/2019,襄阳市,3006,2243,4
20012531,8/11/2019,北京市,3005,180,2
20012532,8/11/2019,广州市,3010,1632,1
20012533,8/11/2019,黄冈市,3005,3055,1
20012534,8/11/2019,承德市,3007,2861,1
20012535,8/11/2019,南京市,3006,472,1
20012536,8/11/2019,承德市,3004,2811,1
20012537,8/11/2019,柳州市,3008,3620,1
20012538,8/11/2019,江门市,3004,1760,4
20012539,8/11/2019,中山市,3005,1817,1
20012540,8/11/2019,北京市,3006,165,1
20012541,8/11/2019,东莞市,3008,2083,1
20012542,8/11/2019,柳州市,3008,3630,4
20012543,8/11/2019,南宁市,3001,3153,1
20012544,8/11/2019,唐山市,3005,3232,1
20012545,8/11/2019,南通市,3008,649,1
20012546,8/11/2019,中山市,3006,1889,1
20012547,8/11/2019,唐山市,3005,3215,1
20012548,8/11/2019,黄冈市,3005,3006,1
20012549,8/11/2019,柳州市,3001,3639,1
20012550,8/11/2019,呼和浩特市,3005,1203,1
20012551,8/11/2019,佛山市,3007,2958,4
20012552,8/11/2019,呼和浩特市,3008,1262,1
20012553,8/11/2019,马鞍山市,3008,2159,1
20012554,8/11/2019,南京市,3005,468,1
20012555,8/11/2019,襄阳市,3007,2277,3
20012556,8/11/2019,中山市,3006,1892,3
20012557,8/11/2019,呼和浩特市,3009,1253,1
20012558,8/11/2019,天津市,3008,968,3
20012559,8/11/2019,天津市,3003,922,4
20012560,8/12/2019,北京市,3008,115,1
20012561,8/12/2019,马鞍山市,3001,2198,1
20012562,8/12/2019,秦皇岛市,3007,2488,1
20012563,8/12/2019,绍兴市,3002,2790,4
20012564,8/12/2019,哈尔滨市,3006,2562,3
20012565,8/12/2019,绍兴市,3005,2720,2
20012566,8/12/2019,天津市,3008,946,1
20012567,8/12/2019,马鞍山市,3008,2141,4
20012568,8/12/2019,马鞍山市,3005,2117,1
20012569,8/12/2019,马鞍山市,3005,2171,1
20012570,8/12/2019,马鞍山市,3001,2179,1
20012571,8/12/2019,马鞍山市,3002,2105,1
20012572,8/12/2019,安庆市,3009,3417,4
20012573,8/12/2019,常州市,3009,578,3
20012574,8/12/2019,苏州市,3006,1383,4
20012575,8/12/2019,嘉兴市,3005,296,1
20012576,8/12/2019,承德市,3003,2850,1
20012577,8/12/2019,镇江市,3006,1179,1
20012578,8/12/2019,唐山市,3006,3202,3
20012579,8/12/2019,诸暨市,3008,856,2
20012580,8/12/2019,荆州市,3006,3400,1
20012581,8/12/2019,肇庆市,3005,2674,1
20012582,8/12/2019,肇庆市,3005,2650,2
20012583,8/12/2019,包头市,3005,3731,1
20012584,8/12/2019,无锡市,3004,2372,1
20012585,8/12/2019,南京市,3005,404,1
20012586,8/12/2019,南京市,3004,485,2
20012587,8/12/2019,黄冈市,3005,3053,4
20012588,8/12/2019,呼和浩特市,3008,1201,3
20012589,8/12/2019,石家庄市,3008,1038,1
20012590,8/12/2019,北京市,3006,185,1
20012591,8/12/2019,呼和浩特市,3007,1201,1
20012592,8/12/2019,武汉市,3005,1411,1
20012593,8/12/2019,唐山市,3009,3206,3
20012594,8/12/2019,肇庆市,3006,2670,1
20012595,8/12/2019,天津市,3005,908,2
20012596,8/12/2019,唐山市,3006,3223,1
20012597,8/12/2019,天津市,3008,940,1
20012598,8/12/2019,荆州市,3012,3373,1
20012599,8/12/2019,镇江市,3006,1164,3
20012600,8/12/2019,石家庄市,3009,1074,1
20012601,8/12/2019,天津市,3005,963,1
20012602,8/12/2019,秦皇岛市,3005,2410,2
20012603,8/12/2019,天津市,3005,937,1
20012604,8/12/2019,绍兴市,3004,2749,1
20012605,8/12/2019,江门市,3005,1800,1
20012606,8/12/2019,肇庆市,3005,2630,1
20012607,8/12/2019,佛山市,3006,2917,1
20012608,8/12/2019,马鞍山市,3004,2152,1
20012609,8/12/2019,呼和浩特市,3006,1287,1
20012610,8/12/2019,秦皇岛市,3008,2490,1
20012611,8/12/2019,唐山市,3008,3230,1
20012612,8/12/2019,无锡市,3007,2325,3
20012613,8/12/2019,荆州市,3004,3332,2
20012614,8/12/2019,无锡市,3005,2346,3
20012615,8/12/2019,唐山市,3005,3221,2
20012616,8/12/2019,包头市,3006,3729,2
20012617,8/12/2019,马鞍山市,3005,2142,2
20012618,8/12/2019,北京市,3008,175,3
20012619,8/12/2019,杭州市,3009,385,1
20012620,8/12/2019,石家庄市,3007,1031,3
20012621,8/12/2019,肇庆市,3005,2605,2
20012622,8/12/2019,东莞市,3004,2019,1
20012623,8/12/2019,马鞍山市,3005,2179,1
20012624,8/12/2019,呼和浩特市,3008,1292,4
20012625,8/12/2019,柳州市,3006,3614,1
20012626,8/12/2019,肇庆市,3005,2660,2
20012627,8/12/2019,苏州市,3005,1325,1
20012628,8/12/2019,东莞市,3006,2025,1
20012629,8/12/2019,马鞍山市,3009,2173,1
20012630,8/12/2019,马鞍山市,3005,2130,3
20012631,8/12/2019,镇江市,3005,1132,2
20012632,8/12/2019,东莞市,3004,2073,1
20012633,8/12/2019,呼和浩特市,3005,1268,3
20012634,8/12/2019,襄阳市,3004,2209,1
20012635,8/12/2019,佛山市,3004,2985,4
20012636,8/12/2019,宣城市,3005,3810,1
20012637,8/12/2019,东莞市,3004,2003,4
20012638,8/12/2019,马鞍山市,3002,2180,1
20012639,8/12/2019,唐山市,3005,3273,4
20012640,8/12/2019,南京市,3006,470,1
20012641,8/12/2019,襄阳市,3005,2288,1
20012642,8/12/2019,广州市,3006,1633,2
20012643,8/12/2019,襄阳市,3005,2219,3
20012644,8/12/2019,佛山市,3006,2962,1
20012645,8/12/2019,苏州市,3008,1337,1
20012646,8/12/2019,南宁市,3003,3196,1
20012647,8/12/2019,北京市,3004,161,1
20012648,8/12/2019,嘉兴市,3005,278,1
20012649,8/12/2019,肇庆市,3006,2686,1
20012650,8/12/2019,泰兴市,3004,771,1
20012651,8/12/2019,呼和浩特市,3005,1221,1
20012652,8/12/2019,江门市,3006,1782,2
20012653,8/12/2019,中山市,3008,1875,3
20012654,8/12/2019,肇庆市,3008,2692,1
20012655,8/12/2019,马鞍山市,3007,2170,1
20012656,8/12/2019,江门市,3004,1748,1
20012657,8/12/2019,呼和浩特市,3009,1252,1
20012658,8/12/2019,中山市,3007,1878,4
20012659,8/12/2019,北京市,3004,155,1
20012660,8/12/2019,天津市,3005,936,4
20012661,8/12/2019,南宁市,3008,3128,3
20012662,8/12/2019,柳州市,3007,3668,1
20012663,8/12/2019,马鞍山市,3008,2113,1
20012664,8/12/2019,荆州市,3008,3345,3
20012665,8/12/2019,嘉兴市,3004,254,1
20012666,8/12/2019,常州市,3005,532,1
20012667,8/12/2019,江门市,3006,1755,4
20012668,8/12/2019,南京市,3005,441,2
20012669,8/12/2019,黄冈市,3005,3088,1
20012670,8/12/2019,黄冈市,3005,3069,4
20012671,8/12/2019,北京市,3009,102,1
20012672,8/12/2019,北京市,3005,198,1
20012673,8/12/2019,马鞍山市,3005,2135,1
20012674,8/12/2019,南通市,3006,663,1
20012675,8/12/2019,呼和浩特市,3005,1253,1
20012676,8/12/2019,黄冈市,3006,3023,2
20012677,8/12/2019,襄阳市,3004,2293,1
20012678,8/12/2019,武汉市,3005,1450,4
20012679,8/12/2019,唐山市,3006,3253,2
20012680,8/12/2019,东莞市,3006,2007,1
20012681,8/12/2019,泰兴市,3006,702,1
20012682,8/12/2019,柳州市,3007,3671,1
20012683,8/15/2019,东莞市,3006,2068,3
20012684,8/15/2019,呼和浩特市,3002,1295,3
20012685,8/15/2019,中山市,3002,1843,1
20012686,8/15/2019,芜湖市,3005,1577,1
20012687,8/15/2019,哈尔滨市,3009,2591,1
20012688,8/15/2019,哈尔滨市,3008,2560,3
20012689,8/15/2019,中山市,3008,1843,1
20012690,8/15/2019,襄阳市,3008,2230,2
20012691,8/15/2019,南京市,3004,427,4
20012692,8/15/2019,杭州市,3008,380,1
20012693,8/15/2019,襄阳市,3005,2248,4
20012694,8/15/2019,襄阳市,3009,2206,4
20012695,8/15/2019,常州市,3005,546,2
20012696,8/15/2019,石家庄市,3005,1009,1
20012697,8/15/2019,绍兴市,3006,2728,1
20012698,8/15/2019,芜湖市,3004,1572,1
20012699,8/15/2019,芜湖市,3005,1592,3
20012700,8/15/2019,南通市,3006,623,1
20012701,8/15/2019,马鞍山市,3010,2135,4
20012702,8/15/2019,泰兴市,3005,769,4
20012703,8/15/2019,承德市,3006,2860,1
20012704,8/15/2019,镇江市,3008,1114,1
20012705,8/15/2019,马鞍山市,3005,2185,1
20012706,8/15/2019,南京市,3005,446,3
20012707,8/15/2019,北京市,3006,189,1
20012708,8/15/2019,嘉兴市,3004,237,4
20012709,8/15/2019,荆州市,3006,3395,1
20012710,8/15/2019,苏州市,3003,1360,1
20012711,8/15/2019,嘉兴市,3005,259,1
20012712,8/15/2019,唐山市,3004,3253,1
20012713,8/15/2019,唐山市,3004,3255,1
20012714,8/15/2019,芜湖市,3003,1573,4
20012715,8/15/2019,北京市,3006,103,3
20012716,8/15/2019,唐山市,3005,3209,1
20012717,8/15/2019,唐山市,3004,3218,1
20012718,8/15/2019,柳州市,3007,3612,1
20012719,8/15/2019,江门市,3005,1712,1
20012720,8/15/2019,诸暨市,3002,871,1
20012721,8/15/2019,诸暨市,3008,821,1
20012722,8/15/2019,荆州市,3005,3356,1
20012723,8/15/2019,黄冈市,3004,3044,1
20012724,8/15/2019,常州市,3006,561,2
20012725,8/15/2019,肇庆市,3004,2654,1
20012726,8/15/2019,常州市,3005,509,1
20012727,8/15/2019,诸暨市,3006,814,4
20012728,8/15/2019,北京市,3009,154,1
20012729,8/15/2019,柳州市,3009,3651,1
20012730,8/15/2019,承德市,3002,2810,2
20012731,8/15/2019,北京市,3006,184,1
20012732,8/15/2019,南宁市,3006,3133,4
20012733,8/15/2019,唐山市,3008,3257,1
20012734,8/15/2019,诸暨市,3004,884,2
20012735,8/15/2019,武汉市,3006,1457,1
20012736,8/15/2019,荆州市,3004,3364,1
20012737,8/15/2019,马鞍山市,3004,2142,1
20012738,8/15/2019,襄阳市,3004,2220,4
20012739,8/15/2019,南京市,3008,415,2
20012740,8/15/2019,承德市,3008,2890,3
20012741,8/15/2019,南京市,3005,477,1
20012742,8/15/2019,常州市,3005,551,4
20012743,8/15/2019,承德市,3005,2825,1
20012744,8/15/2019,肇庆市,3004,2603,1
20012745,8/15/2019,绍兴市,3008,2768,3
20012746,8/15/2019,马鞍山市,3012,2197,2
20012747,8/15/2019,南宁市,3001,3163,1
20012748,8/15/2019,呼和浩特市,3008,1245,1
20012749,8/15/2019,黄冈市,3005,3015,3
20012750,8/15/2019,中山市,3007,1856,2
20012751,8/15/2019,武汉市,3009,1436,4
20012752,8/15/2019,马鞍山市,3008,2187,3
20012753,8/15/2019,常州市,3004,558,2
20012754,8/15/2019,呼和浩特市,3004,1267,3
20012755,8/15/2019,南宁市,3002,3137,1
20012756,8/15/2019,诸暨市,3005,829,1
20012757,8/15/2019,嘉兴市,3005,246,1
20012758,8/15/2019,南通市,3006,660,1
20012759,8/15/2019,无锡市,3005,2307,1
20012760,8/15/2019,呼和浩特市,3002,1251,1
20012761,8/15/2019,呼和浩特市,3005,1270,3
20012762,8/15/2019,马鞍山市,3006,2171,4
20012763,8/15/2019,天津市,3008,983,1
20012764,8/15/2019,唐山市,3006,3248,1
20012765,8/15/2019,南京市,3008,435,1
20012766,8/15/2019,呼和浩特市,3002,1210,1
20012767,8/15/2019,襄阳市,3004,2240,4
20012768,8/15/2019,柳州市,3005,3698,1
20012769,8/15/2019,承德市,3006,2845,1
20012770,8/15/2019,武汉市,3009,1411,4
20012771,8/15/2019,南京市,3008,444,3
20012772,8/15/2019,武汉市,3004,1453,4
20012773,8/15/2019,石家庄市,3007,1019,1
20012774,8/15/2019,佛山市,3005,2948,4
20012775,8/15/2019,襄阳市,3005,2208,4
20012776,8/15/2019,襄阳市,3008,2299,3
20012777,8/15/2019,绍兴市,3005,2709,1
20012778,8/15/2019,南宁市,3008,3194,1
20012779,8/15/2019,天津市,3008,919,1
20012780,8/15/2019,天津市,3009,912,1
20012781,8/15/2019,呼和浩特市,3002,1218,3
20012782,8/15/2019,北京市,3007,118,3
20012783,8/15/2019,天津市,3008,961,3
20012784,8/16/2019,呼和浩特市,3003,1251,4
20012785,8/16/2019,马鞍山市,3001,2146,1
20012786,8/16/2019,江门市,3008,1704,2
20012787,8/16/2019,马鞍山市,3003,2196,3
20012788,8/16/2019,承德市,3005,2803,4
20012789,8/16/2019,南通市,3008,696,3
20012790,8/16/2019,武汉市,3009,1466,1
20012791,8/16/2019,荆州市,3005,3330,1
20012792,8/16/2019,肇庆市,3002,2605,2
20012793,8/16/2019,江门市,3007,1723,3
20012794,8/16/2019,中山市,3007,1881,1
20012795,8/16/2019,中山市,3008,1804,3
20012796,8/16/2019,杭州市,3008,347,1
20012797,8/16/2019,武汉市,3009,1459,2
20012798,8/16/2019,安庆市,3004,3439,1
20012799,8/16/2019,马鞍山市,3008,2191,3
20012800,8/16/2019,马鞍山市,3002,2173,2
20012801,8/16/2019,安庆市,3002,3408,4
20012802,8/16/2019,襄阳市,3003,2209,1
20012803,8/16/2019,无锡市,3006,2343,4
20012804,8/16/2019,常州市,3011,516,2
20012805,8/16/2019,北京市,3008,110,4
20012806,8/16/2019,北京市,3007,151,3
20012807,8/16/2019,襄阳市,3007,2286,1
20012808,8/16/2019,安庆市,3008,3405,1
20012809,8/16/2019,肇庆市,3006,2685,2
20012810,8/16/2019,常州市,3005,513,1
20012811,8/16/2019,唐山市,3006,3254,2
20012812,8/16/2019,安庆市,3011,3439,3
20012813,8/16/2019,宣城市,3004,3898,1
20012814,8/16/2019,芜湖市,3005,1566,2
20012815,8/16/2019,嘉兴市,3006,242,2
20012816,8/16/2019,南京市,3007,437,2
20012817,8/16/2019,北京市,3009,130,4
20012818,8/16/2019,哈尔滨市,3004,2554,1
20012819,8/16/2019,常州市,3005,580,3
20012820,8/16/2019,唐山市,3005,3259,1
20012821,8/16/2019,北京市,3008,109,1
20012822,8/16/2019,包头市,3005,3751,1
20012823,8/16/2019,无锡市,3009,2359,2
20012824,8/16/2019,南京市,3006,460,1
20012825,8/16/2019,呼和浩特市,3011,1207,4
